ORF	Length	uATGs	FE_atg	FE_cap	utr	utr_gc	polyA
YBR246W	2.58771096501891	NA	-6	NA	NA	NA	NA
YBR247C	2.68394713075151	0	0	-5.3	25	0.36	28.2
YBR248C	2.7419390777292	NA	0	NA	NA	NA	NA
YBR249C	2.56820172406699	NA	0	NA	NA	NA	4.6
YBR250W	2.71850168886727	NA	-6.5	NA	NA	NA	NA
YBR251W	2.48713837547719	NA	-0.6	NA	NA	NA	26.5
YBR252W	2.16731733474818	0	-0.9	-8.1	19	0.263157894736842	33.9
YBR253W	2.08278537031645	NA	-0.9	NA	NA	NA	18.8
YBR254C	2.24303804868629	0	0	-15.9	15	0.333333333333333	49.3
YBR255C-A	2.07918124604762	0	0	-7.9	25	0.36	35.7
YBR255W	2.84135947045485	NA	-1.1	NA	NA	NA	37.1
YBR256C	2.37657695705651	0	-2.7	-11.8	9	0.555555555555556	28.6
YBR257W	2.4456042032736	0	-2.7	-7.7	32	0.40625	32.5
YBR258C	2.15228834438306	0	-0.1	-3.6	34	0.382352941176471	25.3
YBR259W	2.83758843823551	1	-1.1	-11.9	50	0.42	37.5
YBR260C	2.8234742291703	0	0	-13.4	10	0.5	NA
YBR261C	2.3654879848909	NA	0	NA	NA	NA	27
YBR262C	2.02530586526477	0	0	-9.2	45	0.377777777777778	23.5
YBR263W	2.69019608002851	0	-0.4	-7.4	41	0.390243902439024	37.7
YBR264C	2.29885307640971	0	-0.9	-9.5	26	0.384615384615385	25.9
YBR265W	2.50514997831991	NA	-1.3	NA	NA	NA	NA
YBR267W	2.59439255037543	0	0	-13.5	10	0.5	32.2
YBR268W	2.02118929906994	0	-1.8	-16.9	15	0.333333333333333	25.4
YBR269C	2.13987908640124	0	0	-8.9	22	0.363636363636364	23.9
YBR270C	2.73639650227664	NA	-4.4	NA	NA	NA	21.1
YBR271W	2.6222140229663	0	-4.5	-12	18	0.277777777777778	29.6
YBR272C	2.68124123737559	0	-1.7	-7.3	28	0.392857142857143	31.1
YBR273C	2.63948648926859	0	-0.9	-10.8	32	0.40625	30.9
YBR274W	2.72181061521255	1	-7.5	-13	34	0.382352941176471	29.7
YBR275C	3.28239550474253	0	-3.9	-7.9	115	0.347826086956522	37.4
YBR276C	2.90687353472207	0	-1.3	-3	96	0.364583333333333	26.6
YBR278W	2.30319605742049	NA	-4.4	NA	NA	NA	35.4
YBR279W	2.64836001098093	0	-3.3	-7.5	46	0.391304347826087	28.1
YBR280C	2.80413943233535	NA	-0.7	NA	NA	NA	34.9
YBR281C	2.9434945159061	NA	-1.8	NA	NA	NA	29.9
YBR282W	2.16435285578444	0	-3.3	-9.2	48	0.395833333333333	29.8
YBR283C	2.69019608002851	NA	0	NA	NA	NA	24.4
YBR284W	2.90145832139611	0	-1.1	-12	13	0.384615384615385	31
YBR285W	2.15836249209525	0	-1.2	-3.3	77	0.376623376623377	26.4
YBR286W	2.72997428569956	NA	0	NA	NA	NA	0.9
YBR287W	2.63042787502502	0	-0.6	-7.3	34	0.382352941176471	38.2
YBR288C	2.68394713075151	0	0	-4.9	42	0.380952380952381	25.8
YBR289W	2.9566485792052	NA	-0.7	NA	NA	NA	26.3
YBR290W	2.50650503240487	NA	-2.2	NA	NA	NA	33
YBR291C	2.47567118832443	0	-0.7	-5.5	37	0.405405405405405	38.6
YBR293W	2.67577834167409	27	-4.7	-10.4	1046	0.405353728489484	45.6
YBR294W	2.93399316383124	NA	-0.7	NA	NA	NA	NA
YBR295W	3.08493357493672	1	-1.8	-11	41	0.390243902439024	64.8
YBR296C	2.75891189239797	NA	0	NA	NA	NA	30.4
YBR296C-A	1.5910646070265	NA	-3.5	NA	NA	NA	NA
YBR298C	2.78816837114117	NA	0	NA	NA	NA	NA
YCL001W	2.27415784926368	0	0	-9.1	20	0.3	25.8
YCL001W-A	2.1846914308176	NA	-2.6	NA	NA	NA	NA
YCL001W-B	1.92427928606188	NA	0	NA	NA	NA	NA
YCL002C	2.41995574848976	0	-1	-23.6	38	0.394736842105263	34.5
YCL004W	2.71683772329952	1	0	-7.3	79	0.367088607594937	30.3
YCL005W	2.40823996531185	0	-3	-10.7	47	0.382978723404255	31.3
YCL005W-A	1.86332286012046	NA	0	NA	NA	NA	NA
YCL008C	2.5854607295085	0	0	-18	12	0.416666666666667	34.9
YCL009C	2.48995847942483	NA	-0.7	NA	NA	NA	NA
YCL010C	2.41329976408125	0	0	-12.3	21	0.333333333333333	3.9
YCL011C	2.63042787502502	NA	-1.9	NA	NA	NA	35
YCL012C	2.12710479836481	NA	0	NA	NA	NA	NA
YCL014W	3.2137832993353	0	-0.4	-9.4	104	0.336538461538462	25.9
YCL016C	2.57978359661681	NA	-3.6	NA	NA	NA	30
YCL017C	2.69635638873333	0	0	-4.7	30	0.4	38.7
YCL021W-A	2.09691001300806	NA	0	NA	NA	NA	NA
YCL024W	3.01577875638904	NA	-3	NA	NA	NA	21.9
YCL025C	2.80140371001736	0	-0.8	-8.2	32	0.40625	33.2
YCL026C-A	2.28555730900777	NA	0	NA	NA	NA	NA
YCL026C-B	2.28555730900777	NA	0	NA	NA	NA	NA
YCL027W	2.70926996097583	NA	-0.1	NA	NA	NA	32.7
YCL028W	2.60745502321467	0	-3.8	-10.3	33	0.393939393939394	32
YCL029C	2.64345267648619	1	-0.9	-13.4	51	0.411764705882353	28.1
YCL030C	2.90254677931399	NA	-0.8	NA	NA	NA	NA
YCL031C	2.47275644931721	0	-3.8	-7.4	52	0.423076923076923	27.4
YCL032W	2.53907609879278	NA	-0.1	NA	NA	NA	NA
YCL033C	2.22530928172586	NA	0	NA	NA	NA	NA
YCL034W	2.54900326202579	0	-2.1	-7.3	30	0.4	28.3
YCL035C	2.04139268515822	NA	-1.5	NA	NA	NA	63.9
YCL036W	2.75281643118827	NA	-8.4	NA	NA	NA	26.8
YCL037C	2.63748972951251	0	0	-6.3	68	0.382352941176471	35.4
YCL038C	2.72263392253381	NA	0	NA	NA	NA	NA
YCL039W	2.87215627274829	0	-2.2	-5.7	29	0.379310344827586	NA
YCL043C	2.71767050300226	0	0	-6.8	38	0.394736842105263	19.8
YCL044C	2.62013605497376	NA	0	NA	NA	NA	26.9
YCL045C	2.88081359228079	NA	0	NA	NA	NA	25.6
YCL047C	2.41161970596323	0	-2.7	-7.8	21	0.333333333333333	23.5
YCL048W	2.66558099101795	NA	0	NA	NA	NA	NA
YCL049C	2.49415459401844	NA	-0.6	NA	NA	NA	NA
YCL050C	2.50650503240487	0	0	-1.4	63	0.412698412698413	28.1
YCL051W	2.76566855475901	NA	-2.5	NA	NA	NA	11.5
YCL052C	2.61909333062674	NA	-4.5	NA	NA	NA	32.4
YCL054W	2.92479599579791	NA	-2.6	NA	NA	NA	19
YCL055W	2.52504480703685	NA	0	NA	NA	NA	22.7
YCL056C	2.15836249209525	NA	0	NA	NA	NA	39.4
YCL057C-A	1.98677173426624	0	0	-3.8	27	0.37037037037037	26.6
YCL057W	2.85247999363686	0	-0.8	-12.2	4	0.75	30.4
YCL058W-A	2.05307844348342	0	-0.8	-6.1	23	0.347826086956522	30
YCL059C	2.4996870826184	0	-1	-7.2	26	0.384615384615385	28.1
YCL061C	3.03981055414835	NA	0	NA	NA	NA	NA
YCL063W	2.62634036737504	0	0	-8.1	17	0.294117647058824	34.7
YCL064C	2.55630250076729	0	0	-6.3	20	0.3	25.9
YCR002C	2.50785587169583	NA	0	NA	NA	NA	27.3
YCR003W	2.26245108973043	0	0	-7.2	23	0.347826086956522	34
YCR004C	2.39269695325967	NA	0	NA	NA	NA	NA
YCR005C	2.66275783168157	NA	-0.9	NA	NA	NA	NA
YCR007C	2.37839790094814	NA	-1.1	NA	NA	NA	NA
YCR008W	2.78031731214015	NA	0	NA	NA	NA	NA
YCR009C	2.42324587393681	0	-0.5	-3.4	62	0.403225806451613	33.6
YCR010C	2.45178643552429	NA	0	NA	NA	NA	44.9
YCR011C	3.02077548819356	0	0	-5.3	129	0.348837209302326	31.2
YCR012W	2.61909333062674	NA	0	NA	NA	NA	2
YCR014C	2.76492298464989	NA	-6.6	NA	NA	NA	NA
YCR015C	2.50105926221775	NA	-1.5	NA	NA	NA	NA
YCR016W	2.46239799789896	NA	-1.2	NA	NA	NA	28.9
YCR017C	2.97909290063833	0	-3.3	-11.8	30	0.4	27.2
YCR018C	2.34439227368511	NA	-1.8	NA	NA	NA	NA
YCR019W	2.55990662503611	1	-3.6	-4.1	116	0.353448275862069	30.9
YCR020C	2.33243845991561	0	-0.5	-2.5	30	0.4	48.9
YCR020C-A	1.94448267215017	NA	-2.9	NA	NA	NA	NA
YCR020W-B	1.89209460269048	NA	0	NA	NA	NA	25.9
YCR021C	2.52113808370404	NA	0	NA	NA	NA	NA
YCR023C	2.78604121024255	2	0	-4.9	63	0.412698412698413	30.8
YCR024C	2.69196510276736	0	-1.5	-11.2	20	0.3	20.3
YCR024C-A	1.60205999132796	NA	0	NA	NA	NA	12.4
YCR024C-B	1.94448267215017	NA	-1.2	NA	NA	NA	33.9
YCR026C	2.87040390527903	0	-3.8	-7.7	69	0.376811594202899	6.9
YCR027C	2.32014628611105	NA	0	NA	NA	NA	NA
YCR028C	2.70926996097583	1	-0.7	-11.1	100	0.35	38.1
YCR028C-A	2.13033376849501	NA	0	NA	NA	NA	NA
YCR030C	2.93951925261862	0	-1.8	-8.1	100	0.35	31.6
YCR032W	3.33585891131982	NA	0	NA	NA	NA	NA
YCR033W	3.0884904701824	NA	0	NA	NA	NA	NA
YCR034W	2.54032947479087	0	-3.4	-6.2	27	0.37037037037037	29.5
YCR035C	2.59549622182557	0	-1.2	-5.7	8	0.625	27.2
YCR036W	2.52244423350632	NA	0	NA	NA	NA	32.6
YCR037C	2.96520170102591	NA	-5.5	NA	NA	NA	5.2
YCR042C	3.14829409743475	0	0	-9.7	24	0.333333333333333	NA
YCR043C	2.10380372095596	0	-0.9	-9.7	34	0.382352941176471	24.9
YCR044C	2.55266821611219	0	-1.2	-14	13	0.384615384615385	32.7
YCR045C	2.69108149212297	NA	-1.1	NA	NA	NA	NA
YCR046C	2.22788670461367	0	-4.1	-21.4	7	0.714285714285714	27.8
YCR047C	2.43933269383026	NA	0	NA	NA	NA	1.8
YCR048W	2.78532983501077	0	-1.8	-12.1	53	0.415094339622642	32.2
YCR051W	2.34635297445064	0	-2.2	-10.9	10	0.5	30.1
YCR052W	2.68394713075151	0	-0.7	-13.6	34	0.382352941176471	27.4
YCR053W	2.71096311899528	0	-0.6	-2.6	42	0.380952380952381	24
YCR054C	2.75050839485135	NA	0	NA	NA	NA	33.6
YCR057C	2.96520170102591	0	-0.3	-6	63	0.412698412698413	24.8
YCR059C	2.41161970596323	NA	-1.3	NA	NA	NA	28
YCR060W	2.04532297878666	0	-1.5	-9.5	14	0.357142857142857	31.5
YCR061W	2.80002935924413	NA	0	NA	NA	NA	NA
YCR063W	2.19589965240923	0	-0.4	-2.8	39	0.41025641025641	35.3
YCR065W	2.75127910398334	NA	0	NA	NA	NA	NA
YCR066W	2.68752896121463	NA	0	NA	NA	NA	NA
YCR067C	3.02734960777476	0	0	-10.9	120	0.358333333333333	25.1
YCR068W	2.7160033436348	NA	-2.1	NA	NA	NA	66.9
YCR069W	2.50242711998443	NA	-2.5	NA	NA	NA	6.9
YCR071C	2.16435285578444	0	-3.1	-10.7	23	0.347826086956522	25.9
YCR072C	2.71180722904119	NA	0	NA	NA	NA	40.5
YCR073C	3.12417805547468	NA	-4.9	NA	NA	NA	NA
YCR073W-A	2.4983105537896	NA	-0.7	NA	NA	NA	22.9
YCR075C	2.41497334797082	NA	-0.6	NA	NA	NA	27.5
YCR075W-A	1.8750612633917	NA	0	NA	NA	NA	NA
YCR076C	2.39794000867204	NA	-1.9	NA	NA	NA	36.2
YCR077C	2.90091306773767	NA	-2.3	NA	NA	NA	40.7
YCR079W	2.64542226934909	0	-1.1	-23.6	2	1	29.6
YCR081W	3.15442397311465	NA	-2.7	NA	NA	NA	NA
YCR082W	2.10720996964787	NA	-5.9	NA	NA	NA	NA
YCR083W	2.10380372095596	0	-2.8	-14	36	0.416666666666667	22.2
YCR084C	2.85308952985187	0	-2	-9.8	174	0.385057471264368	23.9
YCR086W	2.27875360095283	NA	-1.9	NA	NA	NA	30.5
YCR087C-A	2.1846914308176	NA	-0.5	NA	NA	NA	30.7
YCR088W	2.77232170672292	NA	0	NA	NA	NA	25.6
YCR089W	3.20655604409903	NA	0	NA	NA	NA	NA
YCR090C	2.26007138798507	NA	0	NA	NA	NA	26
YCR091W	2.85733249643127	NA	-2.9	NA	NA	NA	61.5
YCR092C	3.00774777800074	0	-4.9	-13	37	0.405405405405405	30.3
YCR093W	3.32387060654051	0	-1.5	-7.9	31	0.419354838709677	14.9
YCR094W	2.59217675739587	1	-3.4	-9.7	64	0.40625	32.9
YCR095C	2.55870857053317	NA	-1.6	NA	NA	NA	25.6
YCR095W-A	1.7160033436348	NA	-4.6	NA	NA	NA	NA
YCR097W	2.10037054511756	NA	0	NA	NA	NA	20.9
YCR098C	2.71432975974523	NA	0	NA	NA	NA	NA
YCR099C	2.19033169817029	NA	-1.1	NA	NA	NA	NA
YCR100C	2.4996870826184	NA	-0.7	NA	NA	NA	NA
YCR101C	2.26007138798507	0	-2	-3.9	43	0.372093023255814	NA
YCR105W	2.55750720190566	NA	0	NA	NA	NA	26
YCR106W	2.92012332629072	0	-1.5	-9.7	2	1	25.8
YDL001W	2.63346845557959	0	0	-6.2	79	0.367088607594937	34.4
YDL002C	2.30749603791321	NA	0	NA	NA	NA	36.7
YDL003W	2.75281643118827	NA	0	NA	NA	NA	22.6
YDL004W	2.20411998265593	0	-2.6	-10.9	44	0.363636363636364	21.6
YDL005C	2.63447727016073	0	0	-7.8	16	0.3125	28.5
YDL006W	2.44870631990508	NA	0	NA	NA	NA	NA
YDL007W	2.64048143697042	0	-0.9	-5.6	23	0.347826086956522	23.5
YDL008W	2.21748394421391	0	-0.5	-10.3	1	1	30.2
YDL010W	2.36361197989214	NA	-0.2	NA	NA	NA	28.5
YDL012C	2.02938377768521	0	0	-3.5	18	0.277777777777778	29.8
YDL013W	2.79169064902012	NA	-1.3	NA	NA	NA	28.9
YDL014W	2.51454775266029	NA	0	NA	NA	NA	1.5
YDL015C	2.49136169383427	0	0	-5.2	54	0.407407407407407	25.5
YDL017W	2.70500795933334	0	-0.3	-2.4	24	0.333333333333333	27.3
YDL018C	2.35218251811136	NA	0	NA	NA	NA	33.3
YDL019C	3.10822665637493	NA	0	NA	NA	NA	NA
YDL020C	2.72509452108147	NA	-1.1	NA	NA	NA	25.1
YDL021W	2.49276038902684	NA	0	NA	NA	NA	22.1
YDL022W	2.59217675739587	0	0	-2.1	66	0.393939393939394	16.8
YDL024C	2.67024585307412	NA	-3.2	NA	NA	NA	NA
YDL025C	2.79239168949825	NA	-0.1	NA	NA	NA	25.7
YDL027C	2.6232492903979	NA	-4.2	NA	NA	NA	30.2
YDL028C	2.88309335857569	NA	-0.2	NA	NA	NA	27.6
YDL029W	2.59217675739587	0	0	-7	21	0.333333333333333	27.8
YDL030W	2.72427586960079	0	-3.2	-16.1	80	0.375	32.4
YDL031W	2.99782308074573	NA	0	NA	NA	NA	NA
YDL033C	2.62013605497376	NA	-4.7	NA	NA	NA	39
YDL035C	2.98272338766855	NA	0	NA	NA	NA	NA
YDL036C	2.66464197555613	2	-4	-8.6	30	0.4	27.3
YDL040C	2.931457870689	0	-2	-8.2	28	0.392857142857143	24.6
YDL042C	2.74973631556906	0	-4.2	-8.8	61	0.409836065573771	30.5
YDL043C	2.42488163663107	NA	0	NA	NA	NA	27.3
YDL044C	2.64345267648619	0	0	-3.6	26	0.384615384615385	30
YDL045C	2.48572142648158	NA	0	NA	NA	NA	10.7
YDL045W-A	1.97772360528885	0	0	-6	45	0.377777777777778	27.6
YDL046W	2.2380461031288	0	-0.9	-6.5	96	0.364583333333333	27.9
YDL047W	2.49276038902684	0	-1.3	-4.7	206	0.378640776699029	24.3
YDL048C	2.69019608002851	0	0	-8.6	51	0.411764705882353	35.4
YDL049C	2.42813479402879	NA	-0.6	NA	NA	NA	12.4
YDL051W	2.43933269383026	0	-1.5	-2.9	24	0.333333333333333	21.2
YDL052C	2.4814426285023	0	0	-3.6	53	0.415094339622642	28.5
YDL053C	2.26717172840301	NA	0	NA	NA	NA	NA
YDL054C	2.68663626926229	0	-0.2	-2.2	61	0.409836065573771	29.8
YDL055C	2.55750720190566	0	0	-4	150	0.353333333333333	21.4
YDL056W	2.92064500140679	0	0	-6.7	116	0.353448275862069	19.8
YDL057W	2.51587384371168	0	-0.2	-1.7	48	0.395833333333333	32.7
YDL058W	3.25285303097989	NA	0	NA	NA	NA	NA
YDL059C	2.37657695705651	NA	0	NA	NA	NA	39.7
YDL060W	2.89652621748956	0	-3	-5.2	21	0.333333333333333	24
YDL063C	2.79239168949825	0	-2.7	-8.7	47	0.382978723404255	23
YDL064W	2.19589965240923	0	-3.4	-11.4	41	0.390243902439024	23
YDL065C	2.53402610605613	1	0	-2.3	42	0.380952380952381	23
YDL066W	2.63144376901317	NA	-0.4	NA	NA	NA	46.3
YDL067C	1.77085201164214	0	0	-4.8	47	0.382978723404255	22.3
YDL069C	2.35983548233989	NA	-1.4	NA	NA	NA	35.9
YDL070W	2.80482067872116	NA	-1.4	NA	NA	NA	33
YDL072C	2.30749603791321	0	-1.8	-5.6	64	0.40625	35.3
YDL073W	2.99299509843134	1	-1.6	-5.2	181	0.392265193370166	25
YDL074C	2.84509804001426	NA	-4.1	NA	NA	NA	NA
YDL075W	2.05307844348342	0	0	-4.8	32	0.40625	19.5
YDL076C	2.46834733041216	NA	0	NA	NA	NA	NA
YDL077C	3.02077548819356	NA	0	NA	NA	NA	24.2
YDL078C	2.53529412004277	0	0	-4.9	73	0.383561643835616	28.7
YDL079C	2.69983772586725	0	-0.5	-25.5	235	0.378723404255319	37.7
YDL080C	2.78461729263288	0	-0.2	-9.9	149	0.355704697986577	8.3
YDL081C	2.02530586526477	0	0	-6.5	75	0.373333333333333	24
YDL084W	2.64933485871214	0	-1.5	-8	117	0.35042735042735	23.3
YDL085C-A	1.83250891270624	0	-5.2	-5.3	60	0.4	24.6
YDL085W	2.73639650227664	0	0	-7.7	33	0.393939393939394	NA
YDL086W	2.43616264704076	0	0	-9.7	6	0.666666666666667	23.2
YDL087C	2.41664050733828	NA	-4.8	NA	NA	NA	30.2
YDL088C	2.72263392253381	NA	-2.4	NA	NA	NA	NA
YDL089W	2.68484536164441	0	-0.6	-9.5	132	0.348484848484849	25
YDL090C	2.63447727016073	NA	-7	NA	NA	NA	NA
YDL091C	2.65801139665711	NA	0	NA	NA	NA	NA
YDL092W	2.16435285578444	0	0	-7.9	24	0.333333333333333	27.3
YDL093W	2.87098881376058	0	-4.6	-15.5	30	0.4	25.4
YDL095W	2.91222205653242	0	-1.8	-10.4	31	0.419354838709677	20.8
YDL097C	2.63748972951251	NA	0	NA	NA	NA	24.3
YDL098C	2.28780172993023	0	-3.1	-11.3	11	0.454545454545455	28.2
YDL099W	2.5327543789925	NA	-0.6	NA	NA	NA	37.3
YDL100C	2.54900326202579	0	-0.3	-4.4	37	0.405405405405405	23.6
YDL101C	2.71011736511182	0	0	-1.7	62	0.403225806451613	24.6
YDL102W	3.04020662757471	NA	0	NA	NA	NA	28.6
YDL103C	2.67851837904011	0	-1	-5.4	20	0.3	32.7
YDL104C	2.60959440922522	NA	-5.1	NA	NA	NA	17.2
YDL105W	2.60422605308447	NA	0	NA	NA	NA	52
YDL106C	2.74741180788642	NA	-2.6	NA	NA	NA	28.6
YDL107W	2.54530711646582	NA	0	NA	NA	NA	61.5
YDL108W	2.48572142648158	0	-0.4	-13.4	24	0.333333333333333	37.1
YDL109C	2.8109042806687	NA	-3.2	NA	NA	NA	NA
YDL110C	2.17609125905568	NA	0	NA	NA	NA	NA
YDL111C	2.42324587393681	0	-0.7	-12	68	0.382352941176471	28.2
YDL112W	3.15715443990628	0	0	-9.2	46	0.391304347826087	29.4
YDL113C	2.80617997398389	1	-2.8	-13.5	71	0.394366197183099	36.4
YDL114W	2.48855071650044	NA	-0.2	NA	NA	NA	NA
YDL115C	2.54777470538782	0	-1.1	-5.7	17	0.294117647058824	35.6
YDL116W	2.86093662070009	NA	0	NA	NA	NA	NA
YDL117W	2.94694327069783	0	0	-4.2	298	0.389261744966443	19.5
YDL119C	2.48713837547719	NA	-2	NA	NA	NA	7.6
YDL120W	2.2405492482826	0	-1.2	-4.9	81	0.37037037037037	32.1
YDL121C	2.17318626841227	0	-3.6	-5.3	12	0.416666666666667	24.8
YDL122W	2.90794852161227	NA	0	NA	NA	NA	NA
YDL123W	2.14612803567824	0	-1.3	-10.1	14	0.357142857142857	33.8
YDL124W	2.49415459401844	NA	-0.7	NA	NA	NA	26.2
YDL125C	2.19865708695442	NA	0	NA	NA	NA	NA
YDL126C	2.9216864754836	0	0	-11.3	51	0.411764705882353	21.7
YDL127W	2.48855071650044	0	0	-7.5	72	0.388888888888889	34.2
YDL128W	2.61384182187607	NA	-0.7	NA	NA	NA	35.1
YDL129W	2.46389298898591	NA	-6.3	NA	NA	NA	33.6
YDL130W	2.02530586526477	0	0	-7.2	18	0.277777777777778	22.2
YDL130W-A	1.93449845124357	0	0	-1.2	66	0.393939393939394	34.4
YDL132W	2.91115760873998	NA	-0.3	NA	NA	NA	NA
YDL133W	2.64048143697042	NA	0	NA	NA	NA	NA
YDL135C	2.30535136944662	0	-1.4	-7.4	85	0.376470588235294	28.4
YDL138W	2.88252453795488	NA	0	NA	NA	NA	NA
YDL139C	2.34830486304816	NA	0	NA	NA	NA	NA
YDL140C	3.23879856271392	NA	0	NA	NA	NA	1.7
YDL141W	2.83884909073726	NA	0	NA	NA	NA	NA
YDL142C	2.45178643552429	NA	-0.7	NA	NA	NA	33.3
YDL143W	2.72263392253381	0	0	-12.1	36	0.416666666666667	23.2
YDL144C	2.55144999797288	NA	-5.6	NA	NA	NA	NA
YDL145C	3.07954300740291	NA	-1.3	NA	NA	NA	25.8
YDL146W	2.69108149212297	1	0	-1	184	0.385869565217391	37.6
YDL147W	2.64836001098093	0	-0.6	-6.8	60	0.4	32.2
YDL148C	2.90848501887865	0	0	-8	31	0.419354838709677	26.9
YDL149W	2.99869515831166	NA	0	NA	NA	NA	26.5
YDL150W	2.62531245096167	0	-1.4	-5.6	112	0.339285714285714	31.7
YDL153C	2.78532983501077	0	-0.1	-11	27	0.37037037037037	24.7
YDL154W	2.95472479097906	NA	-1.2	NA	NA	NA	NA
YDL155W	2.63042787502502	NA	0	NA	NA	NA	NA
YDL156W	2.71767050300226	NA	-2	NA	NA	NA	12.3
YDL157C	2.07188200730613	NA	-0.9	NA	NA	NA	35.4
YDL159W	2.71180722904119	NA	-3.6	NA	NA	NA	NA
YDL160C	2.7041505168398	NA	0	NA	NA	NA	NA
YDL160C-A	1.90308998699194	0	-3.5	-6.6	23	0.347826086956522	30.3
YDL161W	2.6570558528571	0	-0.2	-7.7	17	0.294117647058824	32
YDL164C	2.87794695162919	NA	-0.6	NA	NA	NA	NA
YDL165W	2.28103336724773	0	0	-5.2	50	0.42	28.1
YDL166C	2.29446622616159	0	-2.9	-4.5	55	0.4	31.5
YDL167C	2.85672889038288	NA	-2.5	NA	NA	NA	24.6
YDL168W	2.58658730467176	0	0	-7	34	0.382352941176471	31.1
YDL169C	2.34830486304816	0	-1	-11	1	1	26.4
YDL170W	2.72263392253381	NA	-1.7	NA	NA	NA	44
YDL171C	3.33142729652074	NA	0	NA	NA	NA	24.4
YDL173W	2.46982201597816	NA	-1.3	NA	NA	NA	24.1
YDL174C	2.76863810124761	0	-2.4	-15.4	29	0.379310344827586	29
YDL175C	2.53655844257153	NA	0	NA	NA	NA	30.3
YDL176W	2.85003325768977	NA	0	NA	NA	NA	36.9
YDL177C	2.23044892137827	NA	-0.1	NA	NA	NA	NA
YDL178W	2.72427586960079	0	-2.1	-10.2	18	0.277777777777778	20.2
YDL179W	2.48287358360875	0	0	-7.2	96	0.364583333333333	27.3
YDL180W	2.73798732633343	NA	-0.7	NA	NA	NA	28.8
YDL181W	1.92941892571429	0	0	-9.3	164	0.378048780487805	37.9
YDL183C	2.50514997831991	0	0	-5.8	70	0.385714285714286	46.3
YDL185W	3.02978947083186	NA	0	NA	NA	NA	19.1
YDL186W	2.44247976906445	NA	0	NA	NA	NA	NA
YDL189W	2.65991620006985	2	0	-18.1	194	0.381443298969072	28.3
YDL190C	2.98272338766855	NA	0	NA	NA	NA	27.8
YDL192W	2.25767857486918	0	-1.1	-9.5	44	0.363636363636364	19.9
YDL193W	2.57403126772772	NA	0	NA	NA	NA	6.9
YDL194W	2.94645226501307	NA	-1.8	NA	NA	NA	NA
YDL195W	3.10482840365366	0	0	-8.4	120	0.358333333333333	26.4
YDL197C	2.72015930340596	0	-1.5	-19.6	15	0.333333333333333	39.7
YDL198C	2.47712125471966	NA	-1.3	NA	NA	NA	NA
YDL199C	2.83695673705955	1	-0.5	-7.3	70	0.385714285714286	NA
YDL200C	2.27415784926368	0	-8.4	-10.6	5	0.6	28.5
YDL201W	2.45636603312904	0	-0.1	-12.6	104	0.336538461538462	25.6
YDL202W	2.39619934709574	0	-4	-9.4	55	0.4	30.8
YDL203C	2.79448804665917	2	-1.4	-12.2	200	0.385	30.1
YDL204W	2.59439255037543	NA	0	NA	NA	NA	NA
YDL205C	2.51454775266029	1	-1.9	-10.7	198	0.383838383838384	33.5
YDL206W	2.8819549713396	NA	0	NA	NA	NA	29.6
YDL207W	2.73078227566639	0	-2.9	-10	39	0.41025641025641	33.4
YDL208W	2.19312459835446	1	-0.7	-5.1	46	0.391304347826087	31.5
YDL209C	2.53019969820308	0	-0.5	-8.8	23	0.347826086956522	32.5
YDL210W	2.75663610824585	NA	0	NA	NA	NA	NA
YDL211C	2.5705429398819	NA	-4.8	NA	NA	NA	NA
YDL212W	2.32221929473392	0	0	-7	48	0.395833333333333	27.8
YDL213C	2.35218251811136	0	-1	-7.4	20	0.3	25.2
YDL214C	2.84447717574568	NA	-1.4	NA	NA	NA	NA
YDL215C	3.03822263836872	0	0	-9.6	201	0.383084577114428	29.2
YDL216C	2.64345267648619	0	-4.8	-4.7	11	0.454545454545455	33.9
YDL217C	2.31597034545692	NA	0	NA	NA	NA	38.5
YDL218W	2.50105926221775	NA	-1.1	NA	NA	NA	NA
YDL219W	2.17609125905568	0	-2	-7.4	27	0.37037037037037	26.4
YDL220C	2.96567197122011	1	-1	-14.2	31	0.419354838709677	25.6
YDL222C	2.48995847942483	NA	0	NA	NA	NA	NA
YDL223C	3.01953168453126	NA	0	NA	NA	NA	NA
YDL224C	2.81224469680037	0	-0.1	-7.1	365	0.405479452054795	38.8
YDL225W	2.74115159885178	0	0	-7.1	51	0.411764705882353	27.5
YDL226C	2.54654266347813	0	0	-10.1	15	0.333333333333333	26.4
YDL227C	2.76789761601809	0	0	-3.9	40	0.4	33.1
YDL230W	2.52504480703685	NA	-3.3	NA	NA	NA	28.6
YDL231C	3.05115252244738	1	-2.4	-9.4	112	0.339285714285714	42.8
YDL232W	1.55630250076729	NA	0	NA	NA	NA	NA
YDL233W	2.66086547800387	NA	-4.3	NA	NA	NA	31.9
YDL234C	2.87273882747267	NA	0	NA	NA	NA	NA
YDL235C	2.22271647114758	NA	-1.7	NA	NA	NA	9
YDL236W	2.49415459401844	0	-3.5	-5.5	16	0.3125	27.7
YDL237W	2.5910646070265	0	-0.1	-13.4	20	0.3	30.4
YDL238C	2.68930885912362	1	-4.8	-10.8	29	0.379310344827586	37.6
YDL239C	2.89762709129044	NA	-1.8	NA	NA	NA	NA
YDL240W	3.00732095292274	NA	-1.1	NA	NA	NA	26.3
YDL241W	2.0899051114394	0	-0.5	-7.6	161	0.372670807453416	38.1
